index,sample,fluoroscein (uM),sulforhodamine (uM),cascade blue (uM),NanoCym beads (1/mL),double distilled water (uL),PBS (uL),http://igem.org/engineering/test_execution/ActivityEdgeFlow239/LiteralIdentified1/Dataset1/SampleData1,wavelength
E11,H12,0.0,0.0,0.0048828125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,G1,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,H1,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,G2,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,H2,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,G3,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,H3,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,G4,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,H4,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,G5,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,H5,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,G6,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,H6,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,G7,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,H7,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,G8,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,H8,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,G9,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,H9,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,G10,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,H10,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,G11,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,H11,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,G12,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
E12,H12,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,G1,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,H1,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,G2,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,H2,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,G3,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,H3,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,G4,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,H4,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,G5,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,H5,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,G6,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,H6,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,G7,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,H7,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,G8,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,H8,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,G9,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,H9,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,G10,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,H10,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,G11,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,H11,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,G12,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F1,H12,0.0,0.0,5.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,G1,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,H1,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,G2,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,H2,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,G3,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,H3,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,G4,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,H4,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,G5,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,H5,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,G6,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,H6,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,G7,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,H7,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,G8,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,H8,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,G9,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,H9,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,G10,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,H10,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,G11,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,H11,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,G12,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F2,H12,0.0,0.0,2.5,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,G1,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,H1,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,G2,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,H2,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,G3,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,H3,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,G4,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,H4,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,G5,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,H5,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,G6,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,H6,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,G7,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,H7,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,G8,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,H8,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,G9,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,H9,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,G10,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,H10,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,G11,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,H11,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,G12,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F3,H12,0.0,0.0,1.25,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,G1,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,H1,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,G2,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,H2,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,G3,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,H3,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,G4,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,H4,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,G5,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,H5,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,G6,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,H6,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,G7,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,H7,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,G8,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,H8,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,G9,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,H9,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,G10,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,H10,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,G11,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,H11,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,G12,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F4,H12,0.0,0.0,0.625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,G1,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,H1,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,G2,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,H2,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,G3,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,H3,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,G4,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,H4,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,G5,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,H5,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,G6,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,H6,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,G7,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,H7,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,G8,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,H8,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,G9,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,H9,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,G10,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,H10,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,G11,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,H11,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,G12,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F5,H12,0.0,0.0,0.3125,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,G1,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,H1,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,G2,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,H2,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,G3,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,H3,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,G4,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,H4,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,G5,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,H5,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,G6,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,H6,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,G7,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,H7,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,G8,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,H8,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,G9,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,H9,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,G10,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,H10,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,G11,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,H11,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
F6,G12,0.0,0.0,0.15625,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
